Year,Gini_Index,Education_Spending_%GDP,Unemployment_%,Country_Canada,Country_China,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Japan,Country_South Africa,Country_UK,Country_USA
2020,-0.5943260322574756,0.27773012512104134,-1.779089492475466,False,False,False,False,False,False,False,False,False,True
2016,0.09433354533203495,-0.25475178004491034,-0.5690096326399569,False,False,False,False,False,False,False,False,False,True
2008,0.6005939000470396,-0.08710317026288351,0.3785860842634441,False,False,False,False,False,False,False,False,False,False
2016,-0.6140285536650457,0.5959847206158984,-0.9579265021440704,False,False,False,False,False,False,False,False,False,True
2004,0.385619059091793,-1.475017445796279,-0.11156400768209213,False,False,False,False,False,False,False,False,False,True
2019,-0.843707582966838,-0.8787535464994789,-0.4896118386060208,False,False,False,False,False,False,False,False,False,False
2007,-0.6720873689196473,0.6714753315175942,-2.0126593238090242,False,False,False,False,False,False,False,False,False,True
2005,0.913745186220796,-0.065769032515163,0.5416790950236944,False,False,False,False,False,False,False,False,False,True
2010,0.4715544581395751,-0.31544722105190826,0.7211118787844679,False,False,False,False,False,False,False,False,False,True
2018,-1.7495059346623882,-1.1635102810182256,1.0538235116198573,False,False,False,False,False,False,False,False,False,True
2003,-0.40597785030591554,-0.30857203220900764,-0.05820766961485763,False,False,False,False,False,False,False,False,False,False
2017,0.36137159916792183,0.604480020864564,0.40582928805828017,False,False,False,False,False,False,False,False,False,True
2000,0.04975749213644656,-0.6165299449984796,-1.6418289689824743,False,False,False,False,False,False,False,False,False,True
2012,0.4755140858023574,1.2747456048408936,0.16729150821049044,False,False,False,False,False,False,False,False,False,False
2013,0.029431578083716804,0.9929696040714269,-0.3772264050451536,False,False,False,False,True,False,False,False,False,False
2023,-0.19136074701590483,-0.40712460253973026,-0.14208635042745377,False,False,False,False,False,False,False,False,False,False
2000,-0.2185086141409639,-0.6468247249944181,-1.1571968853323418,False,False,False,False,True,False,False,False,False,False
2010,0.8956184593168444,-2.7761297369182785,1.0283893219377775,False,False,False,False,False,False,False,False,False,False
2016,0.5436717004715279,-1.1202599875118582,-1.677867942810517,False,False,False,False,False,False,False,False,False,False
2003,0.28591494832140063,-1.1805788056933966,0.19840242050622411,False,False,False,False,False,False,False,False,False,True
2011,0.005317771833257889,-1.4677039275260229,-0.9622197134298055,False,False,False,False,True,False,False,False,False,False
2009,-0.5610552227869261,-0.09895659776060117,2.00013004473404,False,False,False,False,False,False,False,False,False,True
2005,-0.3460490133661953,0.2425527731561009,0.6114717981664449,False,False,False,False,True,False,False,False,False,False
2000,0.8720734419515431,1.7168610402227373,-0.09480691149565022,False,False,False,False,False,False,False,False,False,False
2006,0.7884312884611339,0.0015829241715793895,-1.0699486831230642,False,False,False,False,False,False,False,False,False,False
2020,-0.6496581630676229,-2.058955379764101,0.8014061787711805,False,False,False,False,True,False,False,False,False,False
2015,0.015165207734525307,-0.7973343432135152,-3.252327181004808,False,False,False,False,False,False,False,False,False,True
2023,0.3691617467418371,1.0893374513921182e-15,0.307836146644374,False,False,False,False,False,False,False,False,False,True
2013,0.31117637215084665,-0.14353811753767431,0.4309795044720873,False,False,False,False,False,False,False,False,False,True
2022,0.3043355681070191,0.7770524051004493,0.37376152739368884,False,False,False,False,False,False,False,False,False,True
2019,-1.0613487438709086,-0.5677412126280175,0.7504913577733088,False,False,False,False,False,False,False,False,False,False
2019,-1.1141170521668253,1.0667082220928625,-0.618248341880708,False,False,False,False,False,False,False,False,False,False
2005,0.9658012867789757,0.1777448322247798,0.4689679442921793,False,False,False,False,False,False,False,False,False,False
2021,1.2667561695101708,0.2027136220634711,-5.777342493291899e-16,False,False,False,False,False,False,False,False,False,False
2004,-1.3894971505353222,0.08347701698053726,-0.8772109872993016,False,False,False,False,False,False,False,False,False,False
2023,-0.09824229178583413,-0.8144188750653754,-1.0742679521663683,False,False,False,False,False,False,False,False,False,True
2020,0.6494682719546406,-0.1197715946027928,-0.3128592652193847,False,False,False,False,False,False,False,False,False,True
2017,-2.031018232693002,0.22457776045519653,1.0172273005896604,False,False,False,False,False,False,False,False,False,True
2014,-1.026941927265535,-1.437962332810371,1.606409675722247,False,False,False,False,False,False,False,False,False,True
2005,-0.15547621216520033,0.014440010092746638,-0.33085149546163434,False,False,False,False,False,False,False,False,False,False
2018,-0.6040626459794433,1.1283666605118639,-0.696300412373804,False,False,False,False,False,False,False,False,False,False
2000,0.11217948514124118,0.3620002126497984,1.230133942291953,False,False,False,False,False,False,False,False,False,False
2000,1.2325214796182038,1.2779117049677178,0.3558968629094122,False,False,False,False,True,False,False,False,False,False
2012,-0.831054402563783,0.3364002242602771,-0.03864694755938523,False,False,False,False,False,False,False,False,False,True
2002,-0.028932050054165194,-0.9444015299276879,-1.145919576476668,False,False,False,False,False,False,False,False,False,True
2009,-0.3798389621441394,0.7122270356725451,1.3299193980382218,False,False,False,False,False,False,False,False,False,False
2020,0.047536675724362897,-1.1832179871222974,0.024407798465571902,False,False,False,False,False,False,False,False,False,True
2002,-0.06843351080983527,-0.26817296993494877,-0.06684517404291807,False,False,False,False,False,False,False,False,False,True
2008,2.268818314296718,-0.3344612109525579,0.4615149265418202,False,False,False,False,False,False,False,False,False,False
2007,1.2494823612415282,-0.7291754988282493,-0.04563482283532389,False,False,False,False,True,False,False,False,False,False
2002,-1.477798668495097,2.2705570553999586,1.3718113324878571,False,False,False,False,True,False,False,False,False,False
2012,-1.051859921020335e-15,-0.13493561218666247,0.9202196113388039,False,False,False,False,True,False,False,False,False,False
2005,-0.7644911120219403,1.7123538241275011,-0.6146949034775063,False,False,False,False,False,False,False,False,False,False
2012,-1.1698894208687896,0.2734699270869843,0.01778870725587577,False,False,False,False,False,False,False,False,False,True
2022,-1.2889881800704814,-0.8691354984149586,-0.6381988024626987,False,False,False,False,False,False,False,False,False,False
2019,-0.23201331802883476,-0.46553948905602965,1.776463583598893,False,False,False,False,False,False,False,False,False,False
2019,-0.7305881506634393,-0.10141432652640384,-0.772318495621479,False,False,False,False,False,False,False,False,False,True
2011,-0.8648031204273062,-0.39903512104309,-0.1831377363891687,False,False,False,False,True,False,False,False,False,False
2012,1.7210335361225217,-0.3324555294169002,0.2880844690020344,False,False,False,False,True,False,False,False,False,False
2001,-1.051859921020335e-15,0.4992937478691621,0.4264326162425219,False,False,False,False,False,False,False,False,False,False
2020,-0.4672142683161615,0.2948397825315931,0.5911900958244876,False,False,False,False,True,False,False,False,False,False
2023,0.5849887902583142,0.6133566135109464,0.7145071092084152,False,False,False,False,False,False,False,False,False,False
2022,-0.4701993376288934,1.4343075964662289,0.6090269063109967,False,False,False,False,False,False,False,False,False,False
2015,-1.108955999430948,-0.5262731282445625,-0.48945629667526785,False,False,False,False,False,False,False,False,False,True
2022,-0.3026916366578919,1.0292810678918063,-0.6000871809229346,False,False,False,False,False,False,False,False,False,True
2005,1.7106053793444285,1.3037285059290664,-0.02969995717663307,False,False,False,False,False,False,False,False,False,True
2018,-0.5012101977707145,1.2059029531188494,-0.6052970180628475,False,False,False,False,False,False,False,False,False,False
2020,-0.8834317517321221,-1.7904798119969165,-0.7087408911764731,False,False,False,False,False,False,False,False,False,True
2012,0.2996703409441439,1.7002114465817237,-0.4786894055875956,False,False,False,False,True,False,False,False,False,False
2016,-0.3453036427494226,-0.6880839218043753,1.9840651989532172,False,False,False,False,True,False,False,False,False,False
2022,2.3592351621224257,-1.8697023922363751,1.439316702530797,False,False,False,False,False,False,False,False,False,False
2008,-0.7725203191319443,1.6760973401652017,-0.3003705348630443,False,False,False,False,False,False,False,False,False,False
2016,1.466343375186474,0.44008926706872703,-2.083311471094233,False,False,False,False,False,False,False,False,False,True
2001,0.959756800015816,0.48061288303639915,-0.6429521294825977,False,False,False,False,False,False,False,False,False,False
2018,-0.41230255577840497,-0.389482304947711,0.7916410361725507,False,False,False,False,False,False,False,False,False,False
2018,-0.0767076172655339,0.11501536565259839,-1.5945046882407745,False,False,False,False,True,False,False,False,False,False
2023,-0.9883418045783081,-0.2003526026681578,0.5221723625969404,False,False,False,False,True,False,False,False,False,False
2006,-0.5518380539972062,-0.6761171865665728,0.4596009076677295,False,False,False,False,False,False,False,False,False,True
2021,-0.4186093622633917,-0.04109856906691184,-0.05009725913735298,False,False,False,False,False,False,False,False,False,False
2009,0.06662287505693358,0.04735293401118415,-0.10369131592372521,False,False,False,False,False,False,False,False,False,False
2009,-1.3283514103067586,-1.3604282723986245,-0.949602304876552,False,False,False,False,True,False,False,False,False,False
2019,0.203080624839993,-0.009071340401103262,0.6128944767530973,False,False,False,False,False,False,False,False,False,False
2008,-0.20314804738375974,-1.8175547725388286,0.23538333607893636,False,False,False,False,True,False,False,False,False,False
2016,0.2800207396054962,1.820568740295995,-0.5359529984621242,False,False,False,False,False,False,False,False,False,True
2014,0.4125416480231176,-0.16430850581288486,-0.8329432324481578,False,False,False,False,True,False,False,False,False,False
2001,-0.2742649171680602,-1.1149952699132453,-1.2314331440928725,False,False,False,False,False,False,False,False,False,False
2003,0.3600401643154228,0.43990660177676966,0.29549429690815765,False,False,False,False,False,False,False,False,False,True
2018,-0.15101659963959885,-0.7963093499385453,-0.26433157942112134,False,False,False,False,True,False,False,False,False,False
2016,0.5867798814783705,-0.09236385706639945,-0.2518938676936988,False,False,False,False,True,False,False,False,False,False
2004,0.2072029684322575,0.38327532831536953,-1.5902555662401656,False,False,False,False,False,False,False,False,False,True
2006,0.08721881830531311,-1.0612216548073101,-1.1355702726278682,False,False,False,False,False,False,False,False,False,True
2017,-0.1645795046848911,1.8493743808369254,-1.2416933985847498,False,False,False,False,True,False,False,False,False,False
2020,1.0773801125457598,1.942788520077938,0.6830736744705922,False,False,False,False,False,False,False,False,False,False
2021,0.2863070298841245,-0.5792253824111973,0.10052763333780684,False,False,False,False,True,False,False,False,False,False
2006,-1.2473303639215967,-1.1658510217683373,-5.777342493291899e-16,False,False,False,False,False,False,False,False,False,True
